name,id,postcode,lat,lon
Towhee and Peafowl,1586725,AB38 7QP,57.457185970000000,-3.299871716000000
bearded lizard and Chipmunk,1586766,AB38 9LX,57.456554000000000,-3.260331000000000
black snake and Treepie,1586740,AB38 7RT,57.457125620000000,-3.344172417000000
tuatara and sand viper,557940,PH26 3NB,57.321728770180000,-3.622520985908440
crocodile and amethystine python,1587085,AB37 9EQ,57.253694520000000,-3.364765000000000
soft-shelled turtle and Prion,1587089,AB37 9EW,57.250534730000000,-3.379866594000000
Elephant and Eagle,558300,PH26 3DA,57.332049842498100,-3.615683434666690
mud turtle and gaboon viper,1587066,AB37 9DE,57.340860040000000,-3.333075571000000
Mouse and Recurvebill,558313,PH26 3ER,57.327375742968600,-3.615162634197850
sidewinder and python,558416,PH26 3JW,57.328775193220100,-3.608314105296330
Vole and Condor,1587107,AB37 9HU,57.253720540000000,-3.380184613000000
Schneider python and Dorcopsis,1587057,AB37 9BN,57.432491000000000,-3.358493000000000
amethystine python and box turtle,1587062,AB37 9BT,57.354000100000000,-3.336759836000000
Asiatic leopard and Parakeet,1586737,AB38 7RE,57.452798120000000,-3.276517369000000
